filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01335N.png,5.906,1.875,6.393,2.152,23.49,0.64,1.642,0.753,0.006,70.579,0.535,0.003,0.9,1.088
01340N.png,5.516,1.821,5.756,1.752,20.009,0.624,1.528,0.73,0.004,71.602,0.464,0.002,0.832,1.053
01344N.png,5.964,2.082,6.734,1.907,27.136,0.603,1.708,0.817,0.008,69.195,0.561,0.005,0.905,1.067
01348N.png,6.237,2.234,7.858,2.356,35.164,0.678,1.799,0.83,0.012,67.494,0.567,0.008,0.915,1.091
01352N.png,6.459,2.259,7.626,2.452,38.423,0.612,1.857,0.8,0.015,66.42,0.525,0.006,0.871,1.026
01356N.png,5.25,1.854,5.286,1.403,21.462,0.661,1.515,0.751,0.005,71.265,0.398,0.002,0.726,1.036
01360N.png,5.149,1.81,5.604,1.374,20.163,0.724,1.89,0.828,0.003,73.552,0.435,0.01,0.829,1.166
01364N.png,5.689,1.878,4.73,1.386,21.359,0.638,1.834,0.757,0.004,71.731,0.398,0.005,0.794,1.078
01368N.png,6.094,2.354,4.481,1.428,22.957,0.546,1.872,0.825,0.007,69.784,0.401,0.006,0.817,1.127
01372N.png,5.252,2.002,4.098,1.042,20.809,0.55,1.523,0.777,0.005,71.439,0.394,0.001,0.723,1.058
01376N.png,6.114,2.104,4.288,1.417,23.131,0.604,1.795,0.65,0.007,69.707,0.308,0.004,0.795,1.051
01380D.png,6.533,2.294,8.216,3.106,32.156,0.676,1.302,0.563,0.035,62.683,0.295,0.0,0.616,0.856
01384D.png,6.809,2.8,8.683,3.27,37.796,0.729,1.153,0.597,0.048,61.297,0.305,0.0,0.595,0.845
01388D.png,6.703,2.368,8.754,3.246,32.301,0.707,1.229,0.596,0.036,62.578,0.331,0.0,0.663,0.883
01392D.png,6.46,2.779,6.983,2.689,27.697,0.639,1.326,0.621,0.045,61.569,0.328,0.0,0.624,0.879
01396D.png,7.241,3.187,9.595,3.578,53.293,0.63,1.611,0.741,0.044,61.721,0.634,0.003,0.871,0.985
01401D.png,6.831,2.453,9.369,3.74,33.962,0.634,1.412,0.602,0.027,63.895,0.51,0.001,0.773,0.902
01405D.png,6.119,2.659,6.143,1.999,34.785,0.69,1.262,0.597,0.025,64.1,0.255,0.0,0.619,0.887
01409D.png,5.784,2.137,5.653,1.814,22.19,0.689,1.543,0.609,0.009,68.631,0.4,0.001,0.644,0.936
01413D.png,6.671,2.353,9.297,3.44,28.251,0.5,1.717,0.653,0.035,62.703,0.576,0.002,0.797,0.981
01417D.png,6.606,2.116,7.709,3.027,27.936,0.549,1.627,0.558,0.045,61.64,0.411,0.001,0.683,0.918
01423D.png,6.959,2.614,9.012,3.157,42.71,0.602,1.719,0.704,0.054,60.839,0.578,0.005,0.843,0.974
01427D.png,6.998,2.425,9.564,3.586,37.161,0.682,1.681,0.684,0.048,61.307,0.568,0.003,0.826,1.063
01431D.png,7.077,2.258,8.875,3.258,39.385,0.676,1.664,0.683,0.03,63.292,0.545,0.002,0.835,1.004
01435D.png,7.068,2.532,8.188,2.936,45.663,0.741,1.579,0.75,0.025,64.079,0.508,0.004,0.906,1.216
01441D.png,6.603,2.571,8.771,3.397,30.201,0.636,1.587,0.63,0.047,61.385,0.466,0.001,0.701,0.95
01445D.png,6.886,2.946,9.14,3.577,35.039,0.534,1.589,0.761,0.048,61.296,0.664,0.002,0.801,0.95
01449D.png,7.104,3.044,12.292,5.203,36.732,0.562,1.548,0.741,0.047,61.434,0.697,0.002,0.861,0.976
01453D.png,6.869,2.71,9.494,3.87,32.358,0.653,1.228,0.626,0.037,62.41,0.393,0.0,0.733,0.902
01458D.png,7.496,2.55,14.849,6.584,46.687,0.558,1.632,0.65,0.067,59.896,0.691,0.003,0.892,0.976
01462D.png,6.606,2.88,7.488,2.645,34.873,0.646,1.662,0.695,0.022,64.65,0.526,0.002,0.818,1.056
